nro_cliente,sum_fact,sum_duracion
8533,969.0430361,55.52624564
8532,141.8400553,424.9692833
8530,423.93708,30
8535,338.3890879,122.3721144
8534,1008.249317,656.1691717
8536,2001.560442,534.3028814
8537,849.4095873,571.7662435
8538,1374.452696,453.4084284
8541,535.8744482,279.5340796
8542,545.0760978,437.0546112
8539,406.2276134,592.9404254
8540,485.4746,116
8543,1216.836433,631.1898454
8544,1068.765006,240.9322723
8545,1283.784649,88.76471565
8546,1259.166381,252.4960081
8547,239.5330182,131.1223889
8548,724.8752438,270.0615357
8550,226.8363438,121.734361
8552,968.1062287,63.55492627
8551,47.71928673,123.5937875
8553,754.4468987,27.08764084
8555,1231.739308,165.1582518
8554,797.8676111,284.1903151
8556,301.6186042,452.7104893
8557,1724.3106,30
8558,565.3250159,203.943857
8560,383.8305297,45.02005198
8561,1117.253274,45.18649727
8562,2159.534663,231.8038592
8559,136.8606926,169.6391457
8563,53.3750328,165.0840272
8549,363.1425824,333.0089296
8568,1189.400492,418.9943583
8569,290.255179,256.1759369
8564,1000.411826,9.284036731
8566,2373.2408,1499
8567,773.1563561,468.2738975
8570,1325.169727,282.1211603
8565,1294.6496,30
8571,973.9087542,512.1264143
8572,3125.9979,3541
8573,1217.382879,549.2379137
8574,1981.28,535
8576,660.2786968,437.2386071
8575,451.6332219,427.4162462
8577,142.934918,89.29268389
8578,400.1727534,38.77749153
8579,742.3385177,194.8168698
8580,1318.225583,221.1273648
8581,409.8263823,189.0951283
8586,156.1640135,358.6318032
8585,507.5233726,638.059599
8582,78.89680505,0.7165523548
8583,397.1013051,414.956996
8584,590.9651474,487.4689692
8588,1540.753388,172.5000831
8587,1639.9156,3826
8593,292.3001185,607.8448946
8594,675.1242788,340.7307846
8596,428.5361374,473.7894993
8597,367.3802851,144.5541147
8595,1240.139299,588.5249077
8599,545.7158637,8.724908171
8598,467.7743813,510.0775366
8601,1524.9946,304.5450702
8600,29.13529636,501.2539806
8602,612.7575789,307.0096113
8605,500.5456217,672.4869499
8604,750.4619007,364.5338612
8608,978.1097207,307.42545
8606,1423.157151,431.5920204
8607,1093.782306,506.8713394
8609,692.1026135,606.4430777
8610,409.9020212,247.8113152
8613,126.3616688,657.5981065
8612,620.417574,557.0266325
8611,371.1160014,263.3907259
8616,778.7897601,3.761357433
8615,594.4884616,336.0200294
8614,693.448,97
8617,6154.38705,2732
8618,526.9007044,110.0666613
8619,758.9209899,110.1313454
8621,2889.77856,872
8620,1392.616014,276.1767749
8623,225.8284255,436.924678
8622,567.441668,505.813278
8624,398.8653196,85.65056757
8625,1651.104826,55.49079085
8589,944.7944826,458.4834081
8590,104.1477107,92.43095008
8591,1036.163489,248.5059339
8603,233.7488894,89.23388356
8592,693.722874,30.79207517
8628,83.58421612,623.0123479
8627,804.1669076,98.36226109
8631,1478.946739,514.2524855
8632,363.9531342,625.3833351
8629,512.07169,105
8633,261.9487231,289.8325381
8630,332.2471499,617.6200077
8634,885.6976645,663.4312231
8635,377.475384,372.1597352
8636,457.6785846,402.8052184
8637,2080.717183,445.2590022
8638,607.0725174,311.6339741
8639,312.8061618,64.99412725
8640,421.44018,42
8642,963.2554,468
8641,908.5598419,660.5406613
8643,156.5304545,45.48897029
8644,627.5414504,522.7106018
8645,705.5068633,83.67981934
8646,934.231701,396.2208696
8647,425.3575405,278.9582259
8648,98.3968781,132.0586208
8649,990.4660356,27.98251666
8626,456.6140642,369.0147438
8650,753.9969912,664.8638327
8653,495.32,31
8651,1034.925901,560.8510108
8652,1276.127978,429.120605
8654,2373.1916,120
8655,1309.331836,357.5638204
8659,299.625,132
8660,1053.671406,606.8022069
8661,732.454706,653.6679752
8663,1489.749347,93.45114228
8662,3305.54562,683
8664,960.9746229,488.525584
8665,420.306037,72.58502823
8666,560.2444812,128.4292826
8667,486.0920747,473.9233693
8668,3819.22,450
8658,4.515499566,647.2639002
8657,87.39702208,587.9288722
8656,663.5752379,428.3878322
8670,88.99533112,110.2966187
8671,614.6103974,421.805107
8673,1017.479092,358.9511399
8672,594.4243352,643.9924289
8674,1776.228375,155.1846706
8676,890.1659,251
8675,970.9995461,336.4629303
8669,520.54072,456
8681,128.6673354,150.4767124
8678,990.64,141
8680,180.7780522,640.897419
8679,570.7177515,414.126369
8683,1025.150208,185.4326917
8684,1348.535256,596.4309612
8685,415.887075,26.80664141
8688,708.5412,266
8686,332.5917421,537.1610037
8687,735.7329,30
8682,720.2120297,231.3205895
8677,967.185968,6.143693279
8693,494.8619474,601.3283192
8692,408.018851,128.6988316
8694,139.6247272,587.2526005
8695,578.4249683,426.5746453
8696,4395.99075,684
8690,154.3297205,640.4924039
8689,605.0453472,548.9008457
8691,2145.707499,595.2195323
8697,324.5759534,393.502634
8698,399.1285,60
8700,250.9470992,23.18443482
8699,972.5830271,53.04099205
8701,523.6640016,385.0537711
8703,1094.282978,469.5595435
8702,1067.416946,556.7782772
8705,1110.967074,581.3716009
8704,455.8715152,307.3420357
8706,2780.0444,2264
8707,311.61,1903
8708,962.8799693,451.0229479
8709,562.675661,223.3088153
8710,1004.708205,190.6746579
8713,898.2393195,339.8617108
8712,256.4290098,166.4642122
8711,17.19174107,563.6087532
8716,20.516985,84.24509898
8714,461.1737537,26.99149385
8718,951.3916985,485.2361597
8717,405.6811809,23.24705068
8715,3.309870117,45.0589541
8725,964.2574317,90.84113187
8727,1028.897633,614.5267343
8720,1382.324765,356.5130199
8719,196.6986941,345.6335327
8722,304.515031,395.9283542
8721,395.608631,607.5947628
8723,275.4282065,209.5315535
8724,70.75339348,79.34665297
8729,211.1771724,646.4781951
8728,937.0304292,392.6448322
8730,886.6407511,233.470005
8731,657.6328762,557.0776175
8726,807.0163999,512.7490876
8735,17.28879945,113.4443901
8734,85.44954793,323.340554
8737,1047.339637,495.196115
8732,1722.37268,30
8733,26.56566862,340.9756112
8736,115.6311194,98.92907868
8739,2081.032761,142.7962486
8741,638.0042896,229.4157264
8740,950.2675511,556.3335673
8744,133.2766129,301.2294793
8745,557.6779039,138.263408
8742,1051.652909,255.6535728
8743,206.9397568,558.033403
8746,151.797019,325.7648044
8738,900.3876552,552.0906664
8754,185.7084547,416.9450717
8747,1607.504911,8.324490722
8748,345.4772041,649.4864875
8749,872.508,54
8750,1169.6454,308
8755,641.2496391,670.4894883
8751,1042.193264,44.92125377
8752,996.3646,120
8753,1754.4681,61
8760,1660.32,1553
8756,359.9326083,212.8869233
8759,1113.061886,310.9676339
8757,0,30
8758,701.78724,30
8762,532.4959285,605.8145766
8761,1385.346607,469.3590271
8764,19.1930087,35.09629271
8763,1014.051671,649.3019718
8766,790.2401602,488.2498115
8765,79.39352715,127.5112631
8767,936.5584273,491.169161
8768,33.70394002,347.5468271
8769,1713.013682,101.3779573
8771,345.1317954,215.9620225
8772,341.247,30
8773,1351.9802,240
8770,917.7583174,399.446387
8774,558.1159789,138.5456851
8775,1165.063786,357.4571766
8776,1131.378475,500.4307735
8778,906.9824045,257.2747013
8779,831.6105916,674.2619178
8777,1071.327464,90.37806818
8780,428.3463774,650.9989908
8787,582.56952,30
8782,1304.857174,645.7836537
8784,1175.00334,508.7848523
8781,1941.365686,268.7870587
8783,534.3538807,324.9516017
8785,192.1554458,518.0718926
8788,967.5186008,87.10664802
8786,1246.061328,405.9844111
8789,615.0996276,487.5024098
8790,363.3581611,40.99131636
8791,122.4926936,286.8204861
8792,523.5857354,165.0309235
8794,17.24475144,169.39277
8793,371.408629,565.3957306
8795,337.6433326,501.289088
8796,1444.688691,442.9856372
8797,432.7837467,348.6274349
8800,493.4628737,279.4244114
8799,44.08228673,51.3235756
8798,1271.3688,90
8801,1888.4694,442.0280042
8806,501.2871787,610.2693417
8803,286.5833042,252.0689877
8807,327.4647948,228.4802956
8808,200.4166933,498.7657338
8804,398.2125179,489.959958
8805,111.1662595,556.6895498
8802,344.5853475,320.0600727
8811,0,30
8809,1224.650742,617.9114787
8810,577.2800268,303.5386613
8812,1229.9367,641
8814,791.0866971,202.6841063
8815,919.929109,498.9269774
8813,832.6105333,453.2793597
8818,1071.443702,36.41772234
8826,474.371318,491.3160765
8825,1013.951542,1.873675349
8817,748.4646954,609.6304742
8824,331.7729763,277.2921767
8822,160.1269207,311.4700695
8819,206.1001803,55.16468325
8821,1098.59755,194.6263855
8816,1291.153552,290.413195
8820,863.9159733,306.7085167
8823,98.96685038,428.6610314
8829,91.20659931,364.9924623
8827,771.28727,180
8828,104.9772848,199.8639692
8830,573.97046,60
8831,193.7979116,607.2496583
8832,2114.883654,141.7673967
8833,565.0408513,54.80183422
8837,703.1655926,19.24586257
8834,990.1491691,328.8223527
8836,617.4182206,662.14595
8838,983.94936,1190
8835,258.3859627,445.3534499
8843,1432.235572,533.1784328
8839,300.9021159,249.5011999
8844,285.6873094,343.5712126
8841,1695.1516,48
8845,1217.5942,104
8846,28.779472,517.7032498
8847,1362.37197,80.4417113
8848,123.0629598,2.08112558
8849,1162.324879,297.882082
8842,215.1269184,203.3373166
8851,1130.845538,522.5928611
8850,409.9789,30
8852,607.24,798
8840,877.7015,30
8855,881.8738834,137.1361526
8853,899.7155016,365.906244
8854,1229.9367,237
8856,1639.9156,90
8858,412.9122,30
8859,436.2326062,558.983713
8860,908.2322,237
8861,857.5254566,138.5851387
8863,830.96,240
8862,112.4388531,577.6810472
8857,371.0385385,272.5778357
8864,280.4784935,475.2020556
8866,1447.258294,575.4870906
8865,484.3250408,109.1740063
8868,161.2854055,173.4877879
8867,267.3385444,396.8801015
8869,37.80884186,632.4046775
8874,892.9092807,224.157474
8875,918.3009343,379.2184323
8870,812.9072404,67.44637701
8871,174.6047136,674.985208
8879,514.4146594,400.0461501
8873,459.015817,556.6628211
8880,402.4294978,655.352643
8878,183.3901715,311.0031801
8877,1230.940863,574.727075
8872,414.6108088,340.1250128
8876,1042.467322,47.14075856
8881,658.1087319,241.8459904
8882,70.34681049,648.1180679
8883,4746.42448,1053
8884,119.4403625,197.0460571
8886,1332.0642,844
8885,344.3535589,76.08423339
8887,459.5360883,293.5747631
8889,367.3699906,253.9750211
8888,261.255196,627.1372583
8891,416.8577139,678.1095148
8890,1169.6454,60
8892,1058.466162,270.5192739
8893,651.5410907,600.7506246
8895,587.8131192,293.1818443
8896,184.5861369,271.5619937
8897,319.6,89
8898,945.795102,674.4917883
8900,1251.663858,536.4400239
8899,498.1458218,612.325144
8902,2883.15216,324
8903,6992.5845,9289
8905,2408.1488,100
8906,11.67850775,305.4024865
8901,716.1589523,436.0834049
8908,248.0979417,332.1387304
8904,1026.582064,135.1042328
8907,70.57925598,601.9431312
8909,627.3804643,531.2713243
8910,436.8119606,519.3855433
8911,829.2621782,525.8286092
8914,1719.98983,576.4609048
8915,1338.60636,629
8916,132.2594055,611.8985567
8917,277.7396196,653.0164
8923,1338.664499,478.5283328
8924,1510.43029,131.661549
8918,2408.1488,150
8919,98.93236802,517.0930692
8920,532.9306646,48.07293883
8922,1414.23604,133
8921,41.61805816,1.394588504
8927,798.6433271,444.2619541
8926,887.472328,109.0644042
8925,749.6671292,420.1292036
8913,1355.447749,108.919987
8912,471.2564595,158.5282438
8931,100.8013735,384.2031048
8894,69.18964738,188.5076776
8933,133.9899612,336.7935435
8934,1087.750004,43.80272515
8932,865.9779793,634.0818231
8935,0,202
8928,81.49843267,286.4270618
8929,701.4780529,284.915646
8930,205.1084269,302.9174903
8936,664.2409354,672.3773325
8939,1374.489387,9.139990388
8938,415.48,970
8940,1780.52112,898
8942,205.2369164,367.9721349
8941,277.3879442,504.2936667
8944,1398.589855,173.9040128
8943,504.2688876,439.8176977
8948,124.7639344,454.0644547
8950,409.9789,180
8949,1274.102032,154.7447933
8951,848.2338283,204.9996191
8952,1079.420691,460.17388
8937,1336.156639,4.117372367
8946,1666.478114,172.581672
8947,533.1492141,291.7540389
8954,1168.036827,274.5404462
8945,789.7714088,12.39271301
8955,210.247102,411.6047509
8957,1331.892748,438.6658893
8956,476.0363065,94.62116983
8958,365.7707295,345.9161381
8960,566.7307253,401.9827815
8961,857.442418,197.1359255
8959,777.1682244,292.8430717
8962,131.3296472,567.2812097
8963,746.4923427,94.85170316
8964,441.6287081,571.5651716
8953,354.8682834,431.6251036
8967,990.64,30
8969,1044.690851,185.3125409
8968,449.6832964,42.45116775
8970,370.6660625,347.0734281
8971,710.84835,61
8972,367.0750015,390.0437172
8973,373.6928159,641.1461062
8974,29.97438194,605.5960596
8966,1145.730662,45.020234
8965,185.9846715,515.9955644
8975,756.4858073,75.00763642
8976,408.4260491,156.1322553
8977,269.1689272,527.1569434
8979,990.64,30
8980,1387.330943,175.1275922
8981,351.4433078,147.407531
8982,1222.806354,618.515413
8983,835.8056915,74.84013618
8984,160.594782,387.6770788
8985,514.9774195,519.3808624
8986,44.33194375,157.0478007
8978,1751.23145,398.4357349
8987,508.1757764,1.86978442
8988,1001.270161,445.8305438
8992,294.6659038,665.091995
8989,273.0450973,497.9825069
8996,423.793,120
8993,357.3235848,372.8365109
8990,364.0659936,510.6002289
8997,807.7668673,96.94118698
8991,1832.7818,371.3308396
8995,819.3157305,652.4801843
8998,238.5424582,510.3553068
8999,481.6277,30
8994,498.1823,30
9001,1254.402033,111.4906038
9000,481.6378,758
9002,568.8473298,190.4149972
9003,842.85208,133
9005,498.3366898,132.1421059
9004,702.0370317,135.27654
9009,603.9133881,134.7005226
9006,620.9601118,434.340181
9007,813.7504321,503.8051309
9011,125.5862158,563.4857295
9008,74.53469337,289.3015341
9010,846.5429931,96.7377637
9012,84.997588,270.3096836
9013,265.0392903,511.0730036
9015,799.1807235,677.810548
9014,728.3661541,310.3158474
9016,665.2080626,231.984759
9017,137.0229966,484.5141138
9018,371.9044672,498.8076857
9020,448.5069495,574.4533187
9019,388.6388898,456.1103846
9021,933.0444233,400.2432202
9022,609.7800212,175.9876215
9023,741.8838,64
9024,360.0487059,8.337356523
9025,111.4751379,54.88507401
9028,575.41689,536.4628642
9026,955.5790184,573.3648293
9027,59.24070822,437.3799168
9029,147.1078257,438.5784346
9031,940.7650551,58.00091315
9035,761.1866423,460.7341584
9034,226.34081,680.6510872
9030,1.89829307,194.2777321
9032,547.85653,226
9033,645.9261449,486.8522089
9036,663.7335133,152.9300671
9037,406.3782132,514.7096941
9038,218.0726674,444.8536722
9039,942.2364738,439.8028155
9044,655.0361468,423.0710375
9043,195.3871585,267.0329768
9042,1981.107045,238.3021708
9046,1469.9839,173
9041,88.00871496,85.14579099
9045,1105.362906,609.4779186
9047,1068.655891,411.9304409
9040,117.7525146,239.3810965
9051,374.4916158,170.6654748
9048,2971.92,721
9049,45.91903854,296.9629359
9053,1173.927433,440.7742634
9052,1211.44557,321.3490194
9050,1516.384439,175.5906217
9055,443.0171556,138.2805344
9054,176.1922102,547.2036746
9057,516.7747236,377.77383
9058,722.6150649,419.8595763
9056,1023.057262,95.1301253
9059,515.5689,84
9064,306.4375627,200.7631729
9063,7.004778066,129.4983668
9060,139.0802077,255.7509747
9061,784.7355539,329.3742089
9065,2867.7808,471
9062,275.9667553,659.4221577
9066,2756.62656,528
9067,139.118617,358.918747
9068,4745.61584,2368
9069,734.435404,303.1079199
9071,1718.877119,74.12454951
9070,532.97257,36
9072,263.2521405,473.4360728
9073,1046.068025,631.1452006
9074,283.2717153,151.5498787
9075,512.1070342,120.9319078
9076,880.3703788,663.6130582
9077,449.9289,1096
9080,908.6300748,536.4656231
9079,675.4691481,170.5416457
9081,15.8525414,404.4619441
9082,526.3954667,10.68997409
9083,296.6844046,212.5790188
9078,412.9122,330
9085,812.2129081,644.8292907
9086,1567.032828,556.0388589
9087,473.0310277,461.6319966
9084,203.0533582,652.1573235
9089,335.6075389,600.7694438
9092,337.9206695,569.6237388
9090,416.0791929,359.5818572
9091,418.1514671,45.02851117
9093,691.9418648,130.7656941
9094,693.448,157
9095,265.1412328,516.9738958
9096,996.2470189,364.8996267
9097,857.7311476,162.8360504
9098,486.4641798,66.55564284
9100,426.5832859,448.6449117
9099,857.2067584,304.9158269
9101,320.9169704,312.1297498
9102,736.0587974,226.3740563
9103,495.32,232
9104,553.5929056,34.23657314
9088,462.9518519,194.4975241
9105,1058.628809,60.00936924
9107,355.4088052,670.4828533
9106,468.7364153,655.3033866
9108,294.1584002,231.2129344
9109,1110.617428,455.2212468
9110,903.0861,2010
9111,1009.10684,665.2101579
9112,1555.600108,144.8182101
9113,1448.428829,619.3021402
9115,414.0398759,645.9358987
9114,744.0182724,290.7210945
9117,922.3309112,51.45712707
9118,532.97257,286
9116,968.2200538,473.8408663
9119,524.8953679,638.9990862
9120,360.3975849,230.5110726
9121,211.3026553,621.1343401
9127,964.2619297,445.0127952
9128,669.1641165,89.56255626
9126,800.7301084,338.6368964
9132,853.6735565,384.1967178
9129,416.9421066,387.2049043
9130,1203.686022,10.19074237
9131,879.19815,60
9133,274.9204825,66.48339467
9122,1981.28,232
9125,1230.424485,34.56531728
9124,1033.639284,441.4320492
9123,232.2035107,386.8056816
9134,610.2901464,674.4398733
9135,215.9119597,262.0988489
9137,590.3657657,417.443168
9136,6780.6064,626
9139,150.1523181,276.4962774
9138,1099.625234,99.8988334
9140,1029.300982,295.6329591
9141,1189.402222,263.1856969
9142,1004.509808,197.5199847
9144,2035.735294,668.5151425
9145,792.6228982,177.1561832
9143,572.9418809,431.245896
9146,259.8077648,594.6339496
9148,1106.386706,394.0395591
9147,975.3148438,541.5925306
9149,1082.923444,33.29200901
9152,166.3051355,99.01602068
9153,707.6487461,473.7731631
9155,381.4701426,328.9440036
9154,771.6533966,222.3129062
9150,1607.80269,545.2759834
9156,647.19,43
9151,929.7791075,243.0070169
9160,760.26951,379
9161,980.6299816,371.0506015
9163,667.3019068,455.5089367
9162,303.9744111,88.81922633
9165,0,30
9164,1009.240978,295.5931398
9169,664.9508823,647.0477969
9171,970.9492,30
9167,2914.59077,965
9166,968.1593907,300.4817724
9170,1067.65387,379.3210139
9168,337.14646,108
9157,204.0254947,53.52492404
9158,984.4685397,213.3402822
9159,1438.747558,71.58148762
9178,2085.396586,433.3753933
9172,1390.046239,371.584942
9173,357.7932715,453.6759726
9175,427.7484781,425.8361374
9176,835.6869265,581.895177
9174,117.8376292,177.4866897
9177,1076.435119,9.852531423
9182,1381.519142,661.6914016
9184,534.9781959,372.6571574
9183,1903.53863,325.0915373
9179,1018.675994,161.1342834
9181,868.5230182,313.9359226
9180,1016.947696,649.9575022
9185,769.5856095,478.3702584
9187,260.6691236,625.0317194
9186,244.732304,564.1690292
9188,584.8227,35
9189,921.1411267,657.2656914
9192,721.9354478,241.8081926
9190,485.370097,141.4992411
9193,528.2372341,392.5222249
9194,153.3822128,543.8793493
9196,231.0555431,629.5024081
9195,1102.939554,569.9554061
9197,1139.295262,680.7105378
9199,1271.629444,266.7121057
9198,200.9534517,534.9983882
9200,1316.451132,9.108255413
9191,403.0660793,16.22052516
9206,540.8654424,78.84193578
9208,272.6384048,241.3704858
9209,271.6532398,150.4821195
9207,717.3655293,355.1383801
9213,247.6302808,2.747873654
9210,415.3826258,142.6387564
9212,270.0253745,113.8940802
9211,208.1686303,599.1136469
9214,1056.058367,274.4490481
9216,70.82587495,559.1641647
9215,829.8822235,338.0896743
9217,466.36258,448.1891314
9218,974.6046151,85.0721831
9219,155.7102267,520.5201304
9220,593.2979,223
9221,229.8740462,261.1220688
9222,970.9492,168
9224,70.41145678,635.9465781
9223,309.9332242,364.589438
9201,1626.460203,469.2640207
9225,578.3127194,257.926095
9230,888.7031779,204.7966021
9231,359.2585753,485.7002595
9235,416.321004,514.1121991
9232,883.6432411,48.20445081
9233,92.11170228,18.0877341
9234,328.8357746,166.3837489
9236,647.0719903,311.8597842
9237,651.5555883,238.9335269
9238,72.76614379,338.4042234
9239,242.9975067,41.50804615
9241,301.8879565,562.1059991
9240,1567.535466,657.5158861
9242,691.5719567,619.9587354
9244,3279.8312,209
9243,44.78554956,112.4212836
9245,0,188
9246,238.5602016,406.2107548
9247,470.2420469,347.211129
9248,1530.249819,11.10060255
9250,357.0875539,451.4308799
9249,469.1398401,487.1480787
9251,1035.376632,120.9242939
9202,992.5382295,506.7593713
9253,207.265881,202.780289
9252,468.9719269,464.2921709
9205,971.7377332,481.0294071
9203,1124.215037,456.408544
9204,758.3473657,505.7035317
9226,512.2403267,106.2104301
9227,178.0959406,471.5468092
9228,867.5713,119
9229,3275.00712,1197
9261,805.6835896,32.60221361
9258,1779.8937,2579
9259,525.3270539,635.8224608
9260,1803.448661,670.8067894
9263,45.10045266,333.6143186
9264,313.9057423,216.8696171
9262,781.8949022,12.87328892
9266,684.9032083,120.9027895
9267,598.761006,191.54374
9269,583.1585339,106.5585819
9265,459.018826,267.7082492
9268,1413.24528,447.3878848
9271,361.3906297,318.687501
9270,1095.24133,253.2172348
9272,1105.165904,130.7301637
9274,586.1321,631
9254,129.5708012,303.5911668
9256,1973.499549,225.2470676
9255,1222.64701,644.0754287
9257,633.607343,582.8678508
9277,593.2979,186
9276,623.0041699,471.146195
9279,477.9196076,49.94081972
9278,593.50704,30
9286,575.4330077,575.8430148
9285,443.2473966,164.5320846
9275,650.7813473,678.3498195
9273,940.9922038,373.6860152
9288,1573.626325,387.6422792
9287,587.4076029,5.488402062
9290,42.87794033,26.37680885
9291,414.4231529,590.4352688
9289,759.7238069,276.7880095
9293,402.4006209,648.6655505
9292,810.9008187,51.40005443
9294,770.5384986,22.97672235
9295,500.535427,332.6303405
9296,2373.1916,132
9297,212.4584902,315.1831361
9298,970.8632935,263.8838076
9280,205.7710702,88.21629347
9300,510.1327547,308.1112202
9281,910.1327773,378.1909254
9299,538.262602,375.6277637
9284,711.95748,30
9282,619.6981,30
9283,862.8163205,263.1842957
9311,65.29541565,365.7221492
9301,516.4219,120
9310,288.868926,510.4255447
9302,1663.24617,402.7458337
9312,807.3066092,429.0994705
9313,2018.8943,727
9314,762.8201081,350.0628155
9315,540.4912135,383.8848423
9317,619.6981,605
9303,87.93257902,446.1072391
9316,188.0729824,172.4669663
9319,851.8252891,511.0025584
9304,965.9549645,115.8881407
9305,657.785837,423.383976
9306,234.768111,127.713168
9320,789.6705113,518.2422597
9318,740.2658788,371.5777274
9324,1859.0943,924
9325,793.2475654,121.3094065
9307,518.9183846,47.46589359
9321,5577.2829,1953
9322,805.2533956,228.5648888
9308,1071.572413,465.8134859
9309,458.8769079,637.5508939
9323,196.5067533,91.69903205
9326,553.6809393,585.308967
9327,692.8188,61
9333,567.9748823,464.025568
9329,511.9925565,629.4561961
9328,129.9724067,502.7677902
9330,6.369919163,646.5476496
9334,677.9741587,268.0816134
9331,1328.351904,546.1387721
9343,952.2799352,457.3100437
9341,406.7749556,115.2547051
9345,1448.41897,475.2785348
9346,2528.55315,122
9344,3370.7334,153
9347,1065.473089,588.9840942
9348,80.8423751,203.510852
9350,1000.469532,245.3126779
9352,434.4509522,267.6365817
9349,930.4263901,372.604143
9351,271.6401554,514.5956472
9354,2974.55088,547
9356,429.4702875,9.09591284
9353,266.0306309,391.3358303
9355,541.7270315,315.33707
9335,856.6642415,417.8332044
9337,1535.842991,465.0302842
9339,728.3206739,320.4903298
9338,906.7415313,3.153254733
9336,616.96572,123
9340,1104.836579,174.7230448
9332,289.5765158,454.6261969
9342,3036.49815,313
9360,263.7799494,61.58231574
9363,315.3407333,363.0104225
9364,1237.232985,353.6531544
9358,1068.722389,348.8989569
9365,1016.369473,252.9097421
9359,58.0818926,351.1528537
9366,440.197837,454.6466701
9367,740.2447611,339.1794283
9368,1463.511872,461.13158
9361,1225.420426,98.38756919
9369,335.9028226,286.7828773
9362,1005.770265,633.3721801
9370,934.2856919,671.475349
9371,899.7512111,352.9623789
9372,970.2969136,483.9875957
9357,1083.844631,76.19953298
9374,17.48452312,180.2133787
9375,374.3570716,678.1229461
9376,163.0402767,350.7180536
9377,743.63772,30
9380,2478.7924,799
9378,751.11588,572.0994983
9381,430.48695,54
9379,1779.8937,1311
9382,230.9733335,463.2868159
9373,1741.71809,273.6618171
9383,431.9052811,587.4373059
9384,51.24903249,193.6042067
9385,465.2036022,205.3371186
9386,378.6045826,24.54703818
9387,704.0224797,91.98519445
9388,721.8955838,368.27253
9389,657.5780225,108.6797355
9390,723.8366761,96.27653414
9394,719.1817386,72.92853172
9395,423.7153962,476.1098204
9396,692.18338,30
9391,1064.569464,89.42069589
9392,1505.708441,212.0037271
9393,237.9054504,481.8800102
9398,1411.426755,389.0823821
9399,2087.58108,267
9400,366.1841365,605.6720936
9402,402.1478274,265.9935263
9404,1174.291675,526.3651237
9401,475.3507245,319.624894
9405,1372.012725,255.0274272
9406,159.8,65
9407,1032.8234,89
9397,0.93952338,495.1632866
9408,582.1649489,328.180382
9403,111.86,30
9409,46.66971765,479.0496303
9410,1039.545667,6.620799705
9411,848.0619,30
9415,2049.30023,21.81109984
9412,455.1849411,422.6926404
9416,406.8191512,203.9547779
9420,146.9395413,271.3135193
9419,337.7176539,633.1248677
9417,742.6624176,175.5326973
9413,964.7118528,353.8683419
9418,1010.19607,187
9423,95.51820154,106.3237564
9424,1214.129316,486.0334239
9414,746.225799,155.3004228
9422,663.8086097,621.0626681
9421,304.9650862,230.6378117
9425,1168.4274,1014
9426,858.7740427,137.4871249
9431,0,30
9432,992.5496972,418.6632999
9436,2113.657799,429.8075437
9437,976.2287801,91.63099896
9433,94.19214231,642.4931092
9435,1245.311205,626.7453055
9434,469.4732802,27.70179087
9441,920.7424172,245.9263501
9440,555.706968,635.050643
9428,1082.937133,614.7716157
9429,831.1060662,90.91691844
9427,602.8114712,134.8325673
9430,430.6381836,91.94015904
9444,234.4540066,234.8232155
9445,550.8823847,23.89188434
9439,1349.321994,585.4151112
9438,649.4281858,376.5415365
9448,216.5894633,440.8277313
9442,1061.600635,671.8082981
9451,204.2700987,80.62448585
9443,351.8441397,468.9464412
9446,964.5178111,524.7756458
9447,327.8072659,104.7320155
9454,400.9172189,530.1957892
9453,1306.831654,258.0545139
9452,1038.7,30
9456,186.3889853,95.15310916
9455,606.625814,673.19918
9463,845.1337083,610.0640918
9449,388.7155181,484.2705849
9450,197.9589811,377.2646278
9464,1779.8937,261
9457,1944.333565,116.8441018
9458,161.6884505,428.0401804
9459,1169.998704,559.7825569
9461,593.30004,89
9462,1101.507839,629.88663
9460,554.3362744,554.4283301
9466,727.20585,407.3539444
9473,458.837693,365.895647
9472,567.5039379,428.087402
9468,1012.210769,160.2664156
9471,66.08385501,78.61570981
9469,2124.997304,168.8958316
9470,456.6227695,508.1887951
9474,1087.884511,656.7401779
9477,775.4810327,380.6383521
9478,1110.796367,541.8557733
9476,534.9654677,630.8045866
9479,1791.989355,150.5517186
9475,145.1041308,493.4440941
9480,77.52507358,564.9606126
9483,694.9096299,433.0820974
9481,821.9323234,559.9916
9482,953.4628983,119.9878082
9484,94.60603265,136.2217763
9486,680.3229163,231.4700453
9485,1193.998891,296.9965271
9467,490.2672916,447.8290335
9487,1280.195643,212.7206721
9488,918.4016298,612.6524764
9495,1697.291613,363.4771712
9465,132.5842237,662.6084358
9496,45.41771198,633.8573442
9499,380.7925568,406.081661
9498,637.5276021,243.2154582
9497,414.5769081,561.1089099
9500,661.8820139,457.2779071
9502,175.375652,144.064551
9503,1271.379,2382
9501,761.4342649,9.816160076
9504,780.3667143,360.1892417
9506,196.2111958,154.3180832
9505,615.9817548,582.9823947
9512,90.46238935,177.9795528
9508,919.0506219,627.0449896
9510,405.5757252,111.6013757
9507,732.5953963,389.8345921
9511,856.3637055,605.8197647
9509,945.9138992,676.3180538
9513,236.0052335,375.8463993
9490,713.0564254,580.8229069
9491,0,30
9489,54.86986374,330.4502403
9515,1100.883737,161.4861275
9514,431.357814,467.5588949
9494,1171.390673,656.6970295
9493,295.0533059,396.2545598
9492,1085.906921,318.7191386
9516,1837.981865,626.7725416
