user_id,nro_cliente,install_time,platform,country_region,city,gender
7cf3f889,8073,2018-07-04 2:28:53,Android,Formosa,Formosa,female
7cf761c6,8072,2018-07-03 17:19:27,Android,Cordoba,Arroyo Cabral,male
7cf9d965,8076,2018-07-01 14:58:51,Android,Buenos Aires F.D.,Buenos Aires,male
7cfce9f1,8088,2018-07-03 20:57:23,Android,Salta,Tartagal,female
7cfd859f,8084,2018-07-02 23:33:01,Android,Buenos Aires,Esteban Echeverria,male
7d04029b,8087,2018-07-04 19:32:15,Android,Tucuman,San Miguel de Tucumán,female
7d084281,8089,2018-07-06 15:47:58,Android,Buenos Aires,San Fernando,female
7d0b061e,8086,2018-07-01 23:43:36,Android,Buenos Aires,Lanus,male
7d0e2665,8090,2018-07-01 16:50:43,Android,Cordoba,Córdoba,male
7d0e560d,8085,2018-07-01 3:59:38,Android,Buenos Aires F.D.,Buenos Aires,male
7d146275,8091,2018-07-05 12:26:08,Android,Entre Rios,Gualeguay,male
7d15e09e,8092,2018-07-05 6:31:00,Android,Cordoba,Córdoba,male
7d188868,8093,2018-07-06 3:51:01,Android,Cordoba,Córdoba,female
7d1e256e,8094,2018-07-07 20:54:04,Android,Cordoba,Córdoba,male
7d21d018,8096,2018-07-06 18:50:34,Android,Chaco,Resistencia,female
7d25446c,8095,2018-07-07 18:28:35,Android,Buenos Aires,Esteban Echeverria,male
7d2a486b,8100,2018-07-07 14:46:53,Android,Buenos Aires,Isidro Casanova,male
7d2d6956,8099,2018-07-03 21:59:21,Android,Buenos Aires,Caseros,male
7d30b585,8098,2018-07-05 0:59:49,Android,Tucuman,San Miguel de Tucumán,male
7d31dd71,8102,2018-06-30 0:09:12,Android,Entre Rios,Villa Maria Grande,female
7d327215,8103,2018-07-01 20:25:45,Android,Chaco,Resistencia,female
7d33b2a2,8101,2018-07-06 11:02:46,Android,Santiago del Estero,Santiago del Estero,male
7d3e6805,8097,2018-06-30 17:51:22,Android,Buenos Aires,Lomas de Zamora,male
7d3f324d,8104,2018-07-02 18:46:38,Android,La Pampa,Veinticinco de Mayo,female
7d44395b,8105,2018-07-01 20:09:11,Android,Buenos Aires,Lanus,female
7d4a00d2,8107,2018-07-06 19:42:20,Android,Salta,Salta,female
7d4d248b,8106,2018-07-04 2:51:29,Android,San Luis,San Luis,female
7d51a9d7,8108,2018-07-07 9:46:24,Android,Neuquen,Plottier,male
7d5558b8,8109,2018-07-03 0:07:45,Android,Buenos Aires F.D.,Buenos Aires,male
7d58fc17,8112,2018-07-05 23:44:04,Android,Santa Fe,Rosario,female
7d674d92,8111,2018-07-04 19:52:03,Android,Buenos Aires F.D.,Buenos Aires,male
7d695f59,8115,2018-07-01 21:12:09,Android,Buenos Aires F.D.,Villa Lugano,male
7d69d2a9,8114,2018-06-30 1:28:18,Android,Buenos Aires,Lomas de Zamora,male
7d6a328d,8113,2018-07-06 17:12:45,Android,Cordoba,Brinkmann,female
7d6c31e9,8116,2018-07-04 17:36:05,Android,Misiones,Posadas,female
7d6fd91c,8117,2018-07-03 19:37:34,Android,Cordoba,Córdoba,male
7d763c9a,8118,2018-07-05 23:37:22,Android,Buenos Aires F.D.,Buenos Aires,female
7d778643,8119,2018-07-01 0:15:47,Android,Buenos Aires,Tres Lomas,male
7d782f3,8120,2018-07-01 18:05:14,Android,Salta,Salta,male
7d786325,8121,2018-07-06 15:05:07,Android,Buenos Aires,Isidro Casanova,male
7d7f697e,8122,2018-07-06 2:56:43,Android,Cordoba,Mattaldi,male
7d81b549,8123,2018-07-04 20:58:49,Android,Entre Rios,Villa Angelica,female
7d885d61,8110,2018-07-04 22:45:31,Android,Buenos Aires,Laferrere,female
7d8a8fd,8124,2018-07-06 15:26:10,Android,Jujuy,Palpala,female
7d8fa995,8127,2018-07-03 19:40:28,Android,Cordoba,Córdoba,female
7d90e15c,8128,2018-07-01 15:50:20,Android,Formosa,Formosa,female
7d9574e2,8126,2018-07-07 21:01:01,Android,Buenos Aires,Pergamino,male
7d985e22,8129,2018-07-06 1:45:25,Android,Buenos Aires,Jose Leon Suarez,female
7d9a0548,8130,2018-07-05 20:09:55,Android,Buenos Aires F.D.,Buenos Aires,female
7da0b68,8131,2018-07-01 14:57:08,Android,Corrientes,Corrientes,male
7da2c477,8132,2018-07-02 15:33:01,Android,Chubut,Rawson,female
7dab93d4,8133,2018-07-07 3:54:52,Android,Santiago del Estero,Santiago del Estero,male
7dad68,8134,2018-06-30 0:48:28,Android,Corrientes,Corrientes,female
7db0e745,8125,2018-07-02 2:42:42,Android,Cordoba,Rio Tercero,female
7db30e00,8136,2018-07-06 22:19:00,Android,Buenos Aires F.D.,Buenos Aires,female
7db8abfc,8135,2018-07-02 11:07:09,Android,Buenos Aires F.D.,Buenos Aires,female
7db9fbdd,8137,2018-06-30 18:30:27,Android,Rio Negro,General Roca,male
7dbbfc64,8139,2018-07-02 1:27:23,Android,Salta,Salta,female
7dc3a897,8138,2018-07-07 18:38:45,Android,Buenos Aires F.D.,Buenos Aires,female
7dd085e9,8140,2018-07-04 21:27:11,Android,Santiago del Estero,Santiago del Estero,female
7dd0e77c,8141,2018-07-05 20:43:08,Android,Buenos Aires,Lomas de Zamora,male
7dd2cc5,8142,2018-07-03 0:26:10,Android,Buenos Aires,Hurlingham,male
7dd65bdb,8143,2018-07-07 16:36:35,Android,Buenos Aires,Burzaco,female
7dd7b6c8,8145,2018-07-01 16:34:10,Android,Cordoba,Córdoba,female
7dd8c5fd,8144,2018-07-04 19:49:55,Android,Buenos Aires,San Fernando,male
7de219b1,8146,2018-07-07 14:37:21,Android,Cordoba,Villa Carlos Paz,female
7de414de,8149,2018-07-02 17:25:39,Android,Buenos Aires F.D.,Buenos Aires,female
7de69973,8150,2018-07-04 17:17:28,Android,Cordoba,La Playosa,female
7deb2665,8151,2018-07-06 3:24:23,Android,Cordoba,Córdoba,male
7df0b1ae,8147,2018-07-02 19:02:04,Android,Entre Rios,Villa Angelica,female
7df6149e,8152,2018-06-30 21:45:17,Android,Salta,Salta,female
7df7258b,8148,2018-07-01 18:42:22,Android,La Pampa,Santa Rosa,male
7df88fc7,8153,2018-07-02 3:02:49,Android,Cordoba,Córdoba,female
7dfa2b88,8157,2018-07-03 18:30:44,Android,Chaco,Resistencia,female
7dfa8674,8158,2018-07-01 17:49:28,Android,Santa Fe,Rafaela,female
7dfea1e4,8160,2018-07-03 14:52:53,Android,Buenos Aires,San Miguel,male
7dffb14,8161,2018-07-07 20:46:46,Android,Buenos Aires F.D.,Buenos Aires,male
7e01eb4c,8162,2018-07-02 10:40:26,Android,Cordoba,Córdoba,female
7e058ae1,8163,2018-07-05 21:19:31,Android,Buenos Aires F.D.,Buenos Aires,female
7e071995,8164,2018-07-05 3:55:56,Android,Buenos Aires F.D.,Buenos Aires,female
7e0a8a04,8165,2018-07-03 0:41:06,Android,Buenos Aires,Lanus,female
7e0d27f1,8167,2018-07-07 12:49:46,Android,Buenos Aires,Colon,female
7e0d4fd7,8156,2018-07-05 11:47:48,Android,Buenos Aires,Villa de Mayo,male
7e0db94c,8154,2018-07-06 18:49:06,Android,Entre Rios,Concordia,female
7e1033ac,8155,2018-07-04 22:17:42,Android,Buenos Aires F.D.,Buenos Aires,female
7e156c94,8159,2018-07-01 14:11:30,Android,Buenos Aires,Tortuguitas,male
7e1cd451,8168,2018-07-04 21:36:41,Android,Buenos Aires,Villa Ballester,male
7e1d1182,8169,2018-06-30 22:50:36,Android,Rio Negro,Cipolletti,female
7e20118e,8170,2018-07-02 14:52:10,Android,Jujuy,San Salvador de Jujuy,female
7e267e4b,8171,2018-07-01 6:32:19,Android,Buenos Aires F.D.,Buenos Aires,female
7e2819d9,8172,2018-07-05 0:04:34,Android,Santa Fe,Venado Tuerto,male
7e2cf1a8,8166,2018-07-03 22:03:06,Android,Salta,Salta,female
7e374812,8175,2018-07-06 0:14:32,Android,Buenos Aires,Lomas del Mirador,male
7e375a0e,8176,2018-07-03 3:11:31,Android,Buenos Aires,Lanus,male
7e392f08,8177,2018-07-04 5:14:16,Android,Mendoza,Mendoza,male
7e39ba20,8179,2018-07-06 20:07:11,iOS,Santa Fe,Santa Fe,male
7e39d594,8180,2018-07-07 10:23:59,Android,Mendoza,Mendoza,male
7e3e1041,8181,2018-07-06 15:18:31,Android,Tucuman,San Miguel de Tucumán,female
7e3e69ac,8174,2018-06-30 7:27:32,Android,Tucuman,San Miguel de Tucumán,male
7e421aa,8173,2018-07-06 21:16:49,Android,Buenos Aires F.D.,Buenos Aires,female
7e447f9e,8182,2018-07-04 12:51:05,Android,Buenos Aires,Avellaneda,male
7e44fc78,8184,2018-07-07 20:34:55,Android,Mendoza,Mendoza,male
7e500501,8183,2018-07-07 4:15:17,Android,Buenos Aires,Dolores,female
7e53afc1,8185,2018-07-04 0:50:56,Android,Buenos Aires F.D.,Buenos Aires,male
7e5a5c96,8178,2018-07-02 11:31:53,Android,Buenos Aires F.D.,Buenos Aires,male
7e5c3aee,8186,2018-07-03 22:53:07,Android,Entre Rios,Villa Angelica,male
7e5d5dd0,8187,2018-07-05 4:28:19,Android,Buenos Aires,Tigre,female
7e5d851e,8188,2018-07-03 2:59:19,Android,Mendoza,Mendoza,male
7e5d8f2,8189,2018-07-03 5:18:33,Android,Santa Fe,Santa Fe,male
7e5edfbd,8190,2018-07-02 5:35:13,Android,Buenos Aires F.D.,Buenos Aires,female
7e6257a6,8191,2018-07-07 22:58:45,Android,Buenos Aires,Nueve de Julio,female
7e68c8e7,8192,2018-07-05 2:17:08,Android,Buenos Aires,San Fernando,male
7e6a9b5c,8193,2018-06-30 4:40:11,Android,Chubut,Rawson,male
7e707a7,8195,2018-07-04 2:56:11,Android,Cordoba,Córdoba,male
7e73218,8196,2018-07-03 20:36:03,Android,Tierra del Fuego,Ushuaia,female
7e774847,8194,2018-07-01 4:45:53,Android,Entre Rios,Gualeguay,female
7e786bee,8197,2018-06-30 17:03:01,Android,Buenos Aires F.D.,Buenos Aires,female
7e7c2190,8198,2018-07-04 19:42:14,Android,Cordoba,Alta Gracia,female
7e80d2fc,8200,2018-07-01 4:33:05,Android,Buenos Aires,Laferrere,male
7e810f9e,8201,2018-07-03 23:27:52,Android,Buenos Aires,Ingeniero Otamendi,male
7e835005,8202,2018-07-02 17:56:21,Android,Buenos Aires,Gonzalez Catan,male
7e89d5fa,8199,2018-07-04 23:24:59,Android,Buenos Aires,Tigre,female
7e90360e,8203,2018-07-06 0:26:11,Android,Santa Fe,Helvecia,male
7e9984d4,8205,2018-07-03 3:45:47,Android,Buenos Aires,Esteban Echeverria,male
7e9ef184,8206,2018-07-04 1:03:24,Android,Buenos Aires F.D.,Buenos Aires,female
7ea0d7ec,8204,2018-07-05 4:08:57,Android,Mendoza,Villa Nueva,female
7ea4d32d,8207,2018-07-05 14:54:49,Android,Mendoza,San Martin,male
7ea745bf,8208,2018-07-06 14:38:35,Android,Buenos Aires F.D.,Buenos Aires,male
7ea9139b,8211,2018-07-01 19:50:51,Android,Buenos Aires F.D.,Buenos Aires,male
7eaa69ee,8212,2018-07-06 19:31:14,Android,Buenos Aires F.D.,Buenos Aires,female
7eac11e3,8210,2018-07-03 5:46:51,Android,San Luis,San Luis,male
7eadb96a,8209,2018-07-02 0:52:06,Android,Cordoba,General Cabrera,female
7eb05c4f,8213,2018-07-04 18:18:27,Android,Buenos Aires,Hurlingham,female
7eb300f1,8214,2018-07-02 0:36:17,Android,Tucuman,San Miguel de Tucumán,male
7eb3a0a,8216,2018-07-01 15:44:36,Android,Salta,Salta,male
7eb7ecdb,8217,2018-06-30 22:58:09,Android,Santiago del Estero,Santiago del Estero,female
7eb887a3,8215,2018-07-03 17:56:30,Android,Cordoba,Villa Dolores,male
7ec4e99,8221,2018-07-05 4:49:17,Android,Buenos Aires,Don Torcuato,female
7ec58d48,8218,2018-07-02 22:03:55,Android,Santa Fe,Franck,male
7ec8af83,8224,2018-07-03 20:05:29,Android,Buenos Aires,Ituzaingo,female
7ec936d6,8223,2018-07-02 22:50:19,Android,Buenos Aires,Junín,male
7ecfdbc8,8225,2018-07-04 14:51:11,Android,Salta,Tartagal,female
7eda8bfc,8220,2018-07-03 2:40:29,Android,Buenos Aires F.D.,Buenos Aires,female
7edbdc27,8219,2018-06-30 20:03:22,Android,Buenos Aires F.D.,Buenos Aires,female
7edcfa91,8222,2018-07-01 19:12:19,Android,Santa Fe,Venado Tuerto,male
7eddaaa8,8226,2018-07-06 4:36:41,Android,Buenos Aires F.D.,Buenos Aires,female
7ede00fb,8227,2018-07-01 17:25:30,Android,Santa Fe,Vera,male
7ee2b17c,8228,2018-06-30 23:54:31,Android,Salta,Salta,female
7ee40aff,8231,2018-07-04 1:02:53,Android,Buenos Aires,Beccar,male
7ee45527,8232,2018-06-30 18:04:20,Android,Buenos Aires F.D.,Buenos Aires,male
7efc91f3,8230,2018-07-05 3:46:27,Android,Buenos Aires,Wilde,male
7f024030,8233,2018-07-05 20:36:31,Android,Buenos Aires F.D.,Buenos Aires,female
7f02529c,8235,2018-07-05 22:54:43,iOS,Buenos Aires,Bahía Blanca,male
7f06dea6,8236,2018-07-04 20:14:39,Android,Buenos Aires,Olavarría,female
7f06f84a,8239,2018-07-01 22:17:45,Android,Cordoba,Córdoba,male
7f0ada73,8237,2018-07-04 17:04:14,Android,Santa Fe,Reconquista,male
7f0b2d8c,8229,2018-07-06 0:47:32,Android,Tucuman,San Miguel de Tucumán,male
7f0b6ef3,8238,2018-07-05 3:03:13,Android,Buenos Aires,Rafael Castillo,female
7f0d23ee,8241,2018-07-05 17:01:56,Android,Entre Rios,Villa Angelica,female
7f12830f,8240,2018-07-03 3:23:46,Android,San Luis,San Luis,female
7f1659c4,8243,2018-07-07 16:18:39,Android,Tucuman,San Miguel de Tucumán,male
7f1a2ff,8242,2018-06-30 20:11:36,Android,Entre Rios,Urdinarrain,female
7f1f5f95,8234,2018-07-03 12:19:58,Android,Buenos Aires F.D.,Buenos Aires,male
7f20004d,8244,2018-07-04 16:55:59,Android,Buenos Aires,Mar del Plata,female
7f21b603,8245,2018-07-03 19:33:59,Android,Buenos Aires,Jose Maria Ezeiza,male
7f26f46b,8246,2018-07-03 23:13:45,Android,Tucuman,San Miguel de Tucumán,female
7f2b81a9,8248,2018-07-02 13:03:59,Android,Buenos Aires,Mariano Moreno,male
7f2cd1b3,8249,2018-07-02 19:36:32,Android,Buenos Aires F.D.,Buenos Aires,male
7f2ef228,8252,2018-07-02 2:59:41,Android,Chaco,Resistencia,female
7f35b993,8251,2018-07-06 14:44:49,Android,Buenos Aires,Canuelas,male
7f38448f,8250,2018-07-03 1:39:59,Android,Mendoza,Godoy Cruz,male
7f3a1064,8253,2018-07-04 1:05:37,Android,Buenos Aires F.D.,Buenos Aires,male
7f3b00d2,8254,2018-07-03 4:55:11,Android,Buenos Aires F.D.,Buenos Aires,female
7f3ceb00,8255,2018-06-30 23:27:22,Android,Buenos Aires,Coronel Pringles,male
7f3de010,8247,2018-07-03 20:24:50,Android,Buenos Aires F.D.,Buenos Aires,male
7f3efbc4,8256,2018-07-05 3:37:29,Android,Cordoba,Las Varillas,female
7f4979e,8257,2018-07-05 15:15:28,Android,Cordoba,Costa Sacate,female
7f4cd29c,8258,2018-07-06 21:40:37,Android,La Pampa,Eduardo Castex,male
7f52c8a1,8259,2018-07-02 0:45:43,iOS,Buenos Aires F.D.,Buenos Aires,female
7f599530,8261,2018-07-07 4:24:34,Android,Buenos Aires,San Justo,male
7f5a9d52,8262,2018-07-07 1:16:49,Android,Entre Rios,Villa Angelica,male
7f5dc5ce,8263,2018-07-05 12:09:37,Android,Buenos Aires,Quilmes,male
7f5f0fbc,8264,2018-07-02 19:52:10,Android,Buenos Aires,San Miguel,female
7f5fda38,8260,2018-07-01 4:44:37,Android,Cordoba,Morteros,female
7f63bc41,8265,2018-07-07 13:28:07,Android,Buenos Aires,Pergamino,male
7f63ffb3,8266,2018-07-07 20:55:36,Android,Cordoba,Monte Maiz,male
7f6515d8,8267,2018-07-01 15:25:16,Android,Chubut,Rawson,female
7f69517b,8270,2018-07-01 0:43:18,Android,Cordoba,Córdoba,female
7f69dd3a,8268,2018-07-04 14:43:05,Android,Buenos Aires F.D.,Buenos Aires,female
7f6b0904,8269,2018-07-07 17:50:28,Android,Buenos Aires,Esteban Echeverria,female
7f6e606c,8271,2018-07-05 1:12:49,Android,Cordoba,Córdoba,male
7f6e62d3,8273,2018-07-05 23:02:28,Android,Cordoba,Córdoba,male
7f74c444,8275,2018-07-06 16:30:07,Android,Santa Fe,Aaron Castellanos,male
7f791dee,8276,2018-07-05 16:42:47,Android,Buenos Aires,La Plata,female
7f798c14,8272,2018-07-02 17:01:07,Android,Buenos Aires F.D.,Buenos Aires,male
7f7bad30,8274,2018-07-02 0:16:09,Android,Buenos Aires F.D.,Buenos Aires,male
7f7d5196,8280,2018-07-01 0:42:37,Android,Salta,Salta,female
7f8d5447,8281,2018-07-03 17:49:02,Android,Chaco,Resistencia,male
7f8d8a8a,8283,2018-07-03 11:36:12,Android,Buenos Aires F.D.,Buenos Aires,female
7f91336b,8282,2018-07-05 3:31:58,Android,Santa Fe,Firmat,male
7f9314d9,8278,2018-07-03 3:03:36,Android,Buenos Aires F.D.,Buenos Aires,male
7f953120,8277,2018-07-04 21:48:41,Android,San Luis,San Luis,male
7f95c450,8279,2018-07-07 16:34:59,Android,Mendoza,Godoy Cruz,female
7f96b6d6,8285,2018-06-30 16:33:51,Android,Buenos Aires,Martinez,male
7f98de8c,8286,2018-07-02 20:07:57,Android,Entre Rios,Villa Angelica,male
7f9b8e60,8288,2018-07-03 22:00:24,Android,San Luis,San Luis,male
7fa0f34a,8287,2018-07-01 4:06:33,Android,Misiones,Posadas,female
7fa5450,8284,2018-07-02 1:21:37,Android,Buenos Aires,Ciudadela,male
7fa6654a,8291,2018-07-01 2:36:22,Android,Rio Negro,General Roca,female
7fa96270,8294,2018-07-02 16:47:23,Android,La Rioja,La Rioja,male
7faffe0,8293,2018-07-01 16:45:12,Android,Neuquen,Neuquén,male
7fb113ea,8295,2018-07-03 1:36:23,Android,Tucuman,Alderetes,male
7fb32c61,8296,2018-07-06 2:01:56,Android,Buenos Aires,Bahía Blanca,female
7fb42f2d,8292,2018-07-05 22:36:39,Android,Santa Cruz,Puerto Deseado,female
7fb48b68,8297,2018-06-30 0:32:45,Android,Tierra del Fuego,Ushuaia,male
7fb895fd,8298,2018-07-04 21:37:40,Android,Buenos Aires,San Miguel,male
7fb9e04b,8299,2018-07-05 20:56:50,Android,Buenos Aires,Mar del Plata,female
7fba8b12,8289,2018-07-05 22:43:49,Android,Buenos Aires,Libertad,female
7fc226f8,8300,2018-07-01 12:54:11,Android,Buenos Aires,Lanus,female
7fc7402d,8290,2018-06-30 0:40:16,Android,Salta,Salta,male
7fca3dd9,8301,2018-07-03 17:02:00,Android,Jujuy,San Salvador de Jujuy,male
7fccb3b3,8302,2018-07-06 23:08:46,Android,Buenos Aires F.D.,Villa Devoto,male
7fd29392,8304,2018-07-01 16:18:03,Android,Buenos Aires,Bahía Blanca,male
7fdea1a6,8305,2018-07-01 15:13:21,Android,Chubut,Comodoro Rivadavia,male
7fe7ba4,8307,2018-07-03 23:50:53,Android,Corrientes,Corrientes,female
7fe8a6eb,8306,2018-07-01 20:31:02,Android,San Juan,San Juan,female
7fee953a,8308,2018-07-03 16:42:56,Android,Cordoba,Marcos Juarez,male
7ff26b3d,8309,2018-07-04 23:17:37,Android,Buenos Aires,Merlo,male
7ff29396,8310,2018-07-02 22:36:41,Android,Formosa,Formosa,female
7ffd1f98,8311,2018-07-06 21:18:49,Android,Santiago del Estero,La Banda,female
7ffd2f61,8312,2018-06-30 12:17:39,Android,Corrientes,Corrientes,female
7fff4584,8313,2018-06-30 18:26:55,Android,Mendoza,San Martin,female
8003dd33,8314,2018-06-30 2:12:56,Android,Buenos Aires,Lanus,male
8008c0d6,8316,2018-06-30 23:07:49,Android,Tucuman,San Miguel de Tucumán,male
800c3e1d,8315,2018-07-06 16:36:37,Android,Buenos Aires,San Andres de Giles,female
80189722,8317,2018-07-07 23:21:59,Android,Cordoba,Córdoba,male
80297b5c,8319,2018-07-02 4:09:21,Android,Tucuman,Concepcion,female
802cf4f,8318,2018-07-04 18:52:51,Android,Santa Fe,Casilda,male
8030bd4d,8320,2018-07-07 0:53:06,Android,Salta,Joaquin V. Gonzalez,female
8031d359,8321,2018-07-01 23:06:52,Android,Buenos Aires F.D.,Buenos Aires,male
80364223,8322,2018-07-01 17:20:22,Android,La Pampa,General Pico,male
8038519e,8323,2018-07-05 20:12:15,Android,Chaco,Charata,female
8038a0f8,8324,2018-07-07 19:52:22,Android,Buenos Aires,Don Torcuato,female
803a8d52,8326,2018-07-04 3:36:54,Android,Buenos Aires,La Plata,female
803cce58,8328,2018-07-03 23:34:49,Android,Rio Negro,Viedma,female
8042bffe,8329,2018-07-06 1:49:32,Android,Cordoba,Córdoba,male
8047115e,8327,2018-07-04 20:36:14,Android,Buenos Aires,Lanus,female
804a5b54,8330,2018-07-03 15:48:44,Android,Buenos Aires,Berazategui,male
80520d3a,8331,2018-07-02 4:53:20,Android,Salta,Salta,female
80544f35,8333,2018-07-05 21:27:29,Android,Buenos Aires F.D.,Buenos Aires,female
8056aa87,8332,2018-07-03 1:29:42,Android,Salta,Salta,male
8058d916,8338,2018-07-07 10:21:27,Android,Entre Rios,Villa Angelica,female
805af328,8334,2018-07-06 20:29:20,Android,Buenos Aires F.D.,Buenos Aires,female
8061bf88,8335,2018-06-30 3:46:53,Android,Buenos Aires F.D.,Buenos Aires,female
80622c7c,8336,2018-07-05 3:10:44,iOS,Buenos Aires,Vicente Lopez,female
8069c52b,8337,2018-07-07 16:40:37,Android,Buenos Aires F.D.,Floresta,female
807072af,8339,2018-07-07 16:01:42,Android,Cordoba,Córdoba,male
807ccf34,8340,2018-07-02 16:31:32,Android,Tucuman,San Miguel de Tucumán,male
80832024,8341,2018-06-30 16:24:02,Android,Entre Rios,Concordia,male
808e3f82,8325,2018-07-01 17:20:11,Android,Santa Cruz,Pico Truncado,female
808ee959,8344,2018-07-04 18:00:27,Android,Buenos Aires,Bahía Blanca,female
808f054a,8345,2018-07-07 1:59:16,Android,Santiago del Estero,Santiago del Estero,female
808fc52a,8346,2018-07-05 17:37:47,Android,Salta,Cachi,male
809073b1,8348,2018-06-30 19:35:23,Android,Santa Fe,Calchaqui,male
80952176,8303,2018-07-01 1:16:27,Android,Buenos Aires,Benavidez,male
8096af6c,8347,2018-07-07 2:01:47,Android,Santa Fe,Rosario,female
809df05d,8349,2018-07-03 18:57:40,Android,Buenos Aires,San Justo,female
80a2c3d8,8350,2018-07-03 17:09:20,Android,Buenos Aires F.D.,Buenos Aires,male
80a66f2b,8351,2018-06-30 15:11:25,Android,Buenos Aires F.D.,Buenos Aires,female
80b050d,8353,2018-07-06 17:27:45,Android,Buenos Aires,Moron,male
80b52fd0,8352,2018-07-04 3:00:38,Android,Buenos Aires F.D.,Buenos Aires,male
80b80793,8355,2018-07-04 9:17:08,Android,Buenos Aires,Mar del Plata,female
80ba6c50,8356,2018-07-01 18:06:58,Android,Tucuman,San Miguel de Tucumán,male
80bb3a8e,8366,2018-06-30 19:21:41,Android,Buenos Aires,Ituzaingo,male
80bbb643,8354,2018-06-30 20:55:26,Android,San Juan,San Juan,female
80bc83bd,8357,2018-07-07 15:27:16,Android,Buenos Aires,Jose Leon Suarez,female
80bde653,8358,2018-07-07 2:38:04,Android,Buenos Aires,Campana,male
80c22e19,8367,2018-07-03 3:45:52,Android,Buenos Aires,Mariano Moreno,male
80cce28e,8365,2018-07-04 20:22:13,Android,San Luis,San Luis,female
80cd107a,8359,2018-07-05 4:58:44,Android,Buenos Aires F.D.,Buenos Aires,female
80cf6155,8373,2018-07-01 1:10:27,Android,Buenos Aires,Florencio Varela,female
80d0b958,8370,2018-06-30 18:19:34,Android,Buenos Aires,Isidro Casanova,female
80d2f371,8371,2018-07-04 15:39:33,Android,Entre Rios,Chajari,female
80d3120b,8372,2018-07-02 15:49:53,Android,Entre Rios,Villa Angelica,female
80d3426f,8368,2018-07-03 18:06:00,Android,Rio Negro,Villa Regina,female
80d4c612,8369,2018-07-07 21:40:59,Android,Tucuman,San Miguel de Tucumán,female
80d53c7,8375,2018-07-07 16:58:05,Android,Tucuman,San Miguel de Tucumán,male
80de5042,8376,2018-07-07 22:51:37,Android,Buenos Aires,Hurlingham,female
80df230a,8377,2018-07-05 13:37:22,Android,Buenos Aires,Ituzaingo,male
80e3e43b,8378,2018-06-30 22:58:38,Android,Buenos Aires,El Talar,female
80e6ce5f,8360,2018-07-04 16:04:50,Android,Buenos Aires,Bella Vista,female
80e89b5,8361,2018-07-03 12:54:43,Android,Salta,Salta,male
80ed117d,8379,2018-07-07 4:00:10,Android,Chaco,Resistencia,male
80ee5b47,8362,2018-07-04 13:33:03,Android,Buenos Aires,San Miguel,female
80f074,8363,2018-07-05 22:09:18,iOS,Formosa,Formosa,female
80f2b539,8364,2018-07-06 2:30:36,Android,Buenos Aires,Burzaco,female
80f360,8374,2018-07-03 19:48:40,Android,Buenos Aires,La Plata,female
80fc4d12,8381,2018-06-30 0:01:41,Android,Buenos Aires,Merlo,female
80ff40bd,8380,2018-07-03 17:14:35,Android,Cordoba,Villa Dolores,female
81007aa8,8382,2018-07-04 4:53:23,Android,Tucuman,San Miguel de Tucumán,female
81053ef4,8383,2018-07-01 4:32:34,Android,San Juan,San Juan,male
81099afe,8384,2018-07-06 18:57:23,Android,Cordoba,Hernando,female
810a8391,8385,2018-07-02 15:19:42,Android,Buenos Aires,Colon,female
811a27d7,8386,2018-06-30 3:24:17,Android,Buenos Aires,Florencio Varela,female
811ccd59,8392,2018-07-07 15:41:22,Android,Buenos Aires F.D.,Villa del Parque,male
811d7b79,8387,2018-07-03 0:46:47,Android,Buenos Aires,Berazategui,male
811ed997,8389,2018-07-03 1:12:01,Android,Buenos Aires,Campana,male
8.13E+07,8388,2018-07-05 19:24:04,Android,Rio Negro,Villa Regina,male
8126f9b0,8390,2018-07-05 20:56:05,Android,Buenos Aires,Hurlingham,female
81273fd9,8391,2018-07-02 20:10:24,Android,Buenos Aires,Isidro Casanova,female
8129b2ad,8393,2018-07-06 15:24:04,Android,Chubut,Comodoro Rivadavia,female
8129f3df,8394,2018-07-04 14:23:03,iOS,Buenos Aires,Lanus,female
812cd692,8399,2018-07-01 18:41:48,Android,Buenos Aires F.D.,Buenos Aires,male
813741d0,8342,2018-06-30 14:34:49,Android,Buenos Aires F.D.,Buenos Aires,male
813992f6,8397,2018-07-03 21:26:10,Android,Santa Fe,Santa Fe,female
813e5480,8343,2018-07-01 16:43:33,Android,Buenos Aires F.D.,Buenos Aires,male
8.14E+102,8400,2018-07-02 0:28:05,Android,Buenos Aires,Adrogue,female
8143698c,8398,2018-07-06 1:13:31,Android,Cordoba,Córdoba,male
8143b2fa,8395,2018-07-06 3:23:28,Android,Buenos Aires,Don Torcuato,male
8145306b,8396,2018-07-01 20:28:39,Android,Entre Rios,Villa Angelica,male
814a2376,8401,2018-07-01 2:19:37,Android,Neuquen,Neuquén,male
814bc80c,8402,2018-06-30 23:55:17,Android,Buenos Aires F.D.,Buenos Aires,female
81579131,8403,2018-07-01 4:49:59,Android,Buenos Aires,San Isidro,female
8157ec0e,8405,2018-07-07 14:00:05,Android,Buenos Aires F.D.,Buenos Aires,female
81590510,8406,2018-07-01 23:36:11,Android,Buenos Aires,Moron,female
815f44f3,8407,2018-07-04 13:20:12,Android,Rio Negro,Cinco Saltos,male
815fe35a,8408,2018-07-05 22:01:50,Android,Entre Rios,Villa Angelica,male
8161760d,8409,2018-06-30 1:37:35,Android,Cordoba,Villa Dolores,male
